point_id_yr,year,taluk,heuristic_credit_score,risk_category,recommendation,predicted_ndvi,latitude,longitude
BEL_000_2019,2019,Belthangady,94.7,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9576661586761475,13.10060740520508,75.21524060975425
BEL_000_2020,2020,Belthangady,95.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9647682905197144,13.10060740520508,75.21524060975425
BEL_000_2021,2021,Belthangady,94.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.963670015335083,13.10060740520508,75.21524060975425
BEL_000_2022,2022,Belthangady,94.7,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9666446447372437,13.10060740520508,75.21524060975425
BEL_000_2023,2023,Belthangady,92.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9344877004623413,13.10060740520508,75.21524060975425
PUT_000_2019,2019,Puttur,97.4,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9813233613967896,12.734423436318696,75.28702105303275
PUT_000_2020,2020,Puttur,97.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9811713695526123,12.734423436318696,75.28702105303275
PUT_000_2021,2021,Puttur,97.4,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9806689620018005,12.734423436318696,75.28702105303275
PUT_000_2022,2022,Puttur,97.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9811713695526123,12.734423436318696,75.28702105303275
PUT_000_2023,2023,Puttur,97.4,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9810227751731873,12.734423436318696,75.28702105303275
SUL_000_2019,2019,Sullia,96.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9609026312828064,12.57993943805107,75.47718858840814
SUL_000_2020,2020,Sullia,96.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9589699506759644,12.57993943805107,75.47718858840814
SUL_000_2021,2021,Sullia,95.7,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9579810500144958,12.57993943805107,75.47718858840814
SUL_000_2022,2022,Sullia,95.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9558718204498291,12.57993943805107,75.47718858840814
SUL_000_2023,2023,Sullia,95.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9569669961929321,12.57993943805107,75.47718858840814
MOO_000_2019,2019,Moodubidire,97.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9729083180427551,13.121318843271322,75.07335231852522
MOO_000_2020,2020,Moodubidire,97.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.977150559425354,13.121318843271322,75.07335231852522
MOO_000_2021,2021,Moodubidire,97.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.977150559425354,13.121318843271322,75.07335231852522
MOO_000_2022,2022,Moodubidire,97.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9765883684158325,13.121318843271322,75.07335231852522
MOO_000_2023,2023,Moodubidire,97.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9731006026268005,13.121318843271322,75.07335231852522
KAD_000_2019,2019,Kadaba,93.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9546571969985962,12.752794895334052,75.37503678756912
KAD_000_2020,2020,Kadaba,94.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9666219353675842,12.752794895334052,75.37503678756912
KAD_000_2021,2021,Kadaba,93.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9646472334861755,12.752794895334052,75.37503678756912
KAD_000_2022,2022,Kadaba,93.7,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9630563259124756,12.752794895334052,75.37503678756912
KAD_000_2023,2023,Kadaba,92.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9459179043769836,12.752794895334052,75.37503678756912
MAD_000_2019,2019,Madikeri,92.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9450750350952148,12.537616589414302,75.68883013906378
MAD_000_2020,2020,Madikeri,94.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9727800488471985,12.537616589414302,75.68883013906378
MAD_000_2021,2021,Madikeri,94.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9716421961784363,12.537616589414302,75.68883013906378
MAD_000_2022,2022,Madikeri,94.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9707071185112,12.537616589414302,75.68883013906378
MAD_000_2023,2023,Madikeri,91.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9539133310317993,12.537616589414302,75.68883013906378
SOM_001_2019,2019,Somavarapete,96.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9726576209068298,12.641423458818252,75.6764006619382
SOM_001_2020,2020,Somavarapete,95.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9732370972633362,12.641423458818252,75.6764006619382
SOM_001_2021,2021,Somavarapete,95.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.972582221031189,12.641423458818252,75.6764006619382
SOM_001_2022,2022,Somavarapete,95.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9742317795753479,12.641423458818252,75.6764006619382
SOM_001_2023,2023,Somavarapete,95.7,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9720946550369263,12.641423458818252,75.6764006619382
VIR_000_2019,2019,Virajpet,93.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9210114479064941,12.225400995438962,75.90648815363383
VIR_000_2020,2020,Virajpet,93.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9311285614967346,12.225400995438962,75.90648815363383
VIR_000_2021,2021,Virajpet,93.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9265643954277039,12.225400995438962,75.90648815363383
VIR_000_2022,2022,Virajpet,93.7,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9295161366462708,12.225400995438962,75.90648815363383
VIR_000_2023,2023,Virajpet,92.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9250091314315796,12.225400995438962,75.90648815363383
PIR_000_2019,2019,Piriyapatna,81.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9393226504325867,12.347658068977466,76.08591248342684
PIR_000_2020,2020,Piriyapatna,81.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.928462028503418,12.347658068977466,76.08591248342684
PIR_000_2021,2021,Piriyapatna,81.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9282259345054626,12.347658068977466,76.08591248342684
PIR_000_2022,2022,Piriyapatna,81.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9290582537651062,12.347658068977466,76.08591248342684
PIR_000_2023,2023,Piriyapatna,77.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8544834852218628,12.347658068977466,76.08591248342684
HUN_000_2019,2019,Hunsur,65.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7017009258270264,12.259621306540607,76.27735934076443
HUN_000_2020,2020,Hunsur,63.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6648721098899841,12.259621306540607,76.27735934076443
HUN_000_2021,2021,Hunsur,71.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8557780981063843,12.259621306540607,76.27735934076443
HUN_000_2022,2022,Hunsur,70.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8165059089660645,12.259621306540607,76.27735934076443
HUN_000_2023,2023,Hunsur,63.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6552267074584961,12.259621306540607,76.27735934076443
SAL_000_2019,2019,Saligrama,67.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8089797496795654,12.571189269603028,76.16579103121897
SAL_000_2020,2020,Saligrama,70.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8610036373138428,12.571189269603028,76.16579103121897
SAL_000_2021,2021,Saligrama,71.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8665459752082825,12.571189269603028,76.16579103121897
SAL_000_2022,2022,Saligrama,71.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8662095665931702,12.571189269603028,76.16579103121897
SAL_000_2023,2023,Saligrama,57.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5647072792053223,12.571189269603028,76.16579103121897
MYS_000_2019,2019,Mysuru,62.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.573439359664917,12.291719677767691,76.78543027923203
MYS_000_2020,2020,Mysuru,61.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5370431542396545,12.291719677767691,76.78543027923203
MYS_000_2021,2021,Mysuru,63.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5882102251052856,12.291719677767691,76.78543027923203
MYS_000_2022,2022,Mysuru,69.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7027987837791443,12.291719677767691,76.78543027923203
MYS_000_2023,2023,Mysuru,61.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5614680647850037,12.291719677767691,76.78543027923203
HEG_001_2019,2019,Heggadadevanakote,66.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6565345525741577,12.28814602766748,76.46826966613382
HEG_001_2020,2020,Heggadadevanakote,68.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6681993007659912,12.28814602766748,76.46826966613382
HEG_001_2021,2021,Heggadadevanakote,69.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6785593628883362,12.28814602766748,76.46826966613382
HEG_001_2022,2022,Heggadadevanakote,69.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.681892991065979,12.28814602766748,76.46826966613382
HEG_001_2023,2023,Heggadadevanakote,57.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.45685675740242004,12.28814602766748,76.46826966613382
NAN_000_2019,2019,Nanjangud,83.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8741996884346008,11.881172993727477,76.52941203583464
NAN_000_2020,2020,Nanjangud,83.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8708060383796692,11.881172993727477,76.52941203583464
NAN_000_2021,2021,Nanjangud,83.4,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8556148409843445,11.881172993727477,76.52941203583464
NAN_000_2022,2022,Nanjangud,83.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8580185770988464,11.881172993727477,76.52941203583464
NAN_000_2023,2023,Nanjangud,83.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8836933970451355,11.881172993727477,76.52941203583464
T.N_000_2019,2019,T.Narasipura,76.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8226722478866577,12.233434419145524,77.02069994229065
T.N_000_2020,2020,T.Narasipura,76.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8286433815956116,12.233434419145524,77.02069994229065
T.N_000_2021,2021,T.Narasipura,79.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8896324634552002,12.233434419145524,77.02069994229065
T.N_000_2022,2022,T.Narasipura,79.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8855620622634888,12.233434419145524,77.02069994229065
T.N_000_2023,2023,T.Narasipura,72.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.7533999085426331,12.233434419145524,77.02069994229065
SAR_000_2019,2019,Saraguru,70.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.7524309158325195,11.952953826173877,76.47645661165957
SAR_000_2020,2020,Saraguru,70.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.7451434135437012,11.952953826173877,76.47645661165957
SAR_000_2021,2021,Saraguru,70.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.7156362533569336,11.952953826173877,76.47645661165957
SAR_000_2022,2022,Saraguru,70.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.7288039922714233,11.952953826173877,76.47645661165957
SAR_000_2023,2023,Saraguru,71.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.7739606499671936,11.952953826173877,76.47645661165957
GUN_000_2019,2019,Gundlupet,68.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8508087992668152,11.871288593052345,76.72869650952886
GUN_000_2020,2020,Gundlupet,68.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8447765111923218,11.871288593052345,76.72869650952886
GUN_000_2021,2021,Gundlupet,71.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9024643301963806,11.871288593052345,76.72869650952886
GUN_000_2022,2022,Gundlupet,71.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8882208466529846,11.871288593052345,76.72869650952886
GUN_000_2023,2023,Gundlupet,66.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8115125894546509,11.871288593052345,76.72869650952886
CHA_000_2019,2019,Chamarajanagara,80.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9012189507484436,11.832936603460514,77.07410850519716
CHA_000_2020,2020,Chamarajanagara,83.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9356289505958557,11.832936603460514,77.07410850519716
CHA_000_2021,2021,Chamarajanagara,84.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9462198615074158,11.832936603460514,77.07410850519716
CHA_000_2022,2022,Chamarajanagara,84.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9507666826248169,11.832936603460514,77.07410850519716
CHA_000_2023,2023,Chamarajanagara,80.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8894412517547607,11.832936603460514,77.07410850519716
YAL_000_2019,2019,Yalandur,71.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8542179465293884,12.031921581572844,77.07762106659287
YAL_000_2020,2020,Yalandur,72.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8679311871528625,12.031921581572844,77.07762106659287
YAL_000_2021,2021,Yalandur,74.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.928658664226532,12.031921581572844,77.07762106659287
YAL_000_2022,2022,Yalandur,74.4,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9202389121055603,12.031921581572844,77.07762106659287
YAL_000_2023,2023,Yalandur,67.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7731955647468567,12.031921581572844,77.07762106659287
KOL_000_2019,2019,Kollegal,72.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8896070122718811,12.23150535732274,77.1455492926755
KOL_000_2020,2020,Kollegal,72.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8838136196136475,12.23150535732274,77.1455492926755
KOL_000_2021,2021,Kollegal,72.4,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8950015902519226,12.23150535732274,77.1455492926755
KOL_000_2022,2022,Kollegal,72.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8859694600105286,12.23150535732274,77.1455492926755
KOL_000_2023,2023,Kollegal,71.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8617937564849854,12.23150535732274,77.1455492926755
HAN_000_2019,2019,Hanur,85.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9405333995819092,12.033592756402363,77.66879991759565
HAN_000_2020,2020,Hanur,85.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9430801272392273,12.033592756402363,77.66879991759565
HAN_000_2021,2021,Hanur,86.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9564439058303833,12.033592756402363,77.66879991759565
HAN_000_2022,2022,Hanur,86.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9621151685714722,12.033592756402363,77.66879991759565
HAN_000_2023,2023,Hanur,83.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9425956010818481,12.033592756402363,77.66879991759565
GAU_000_2019,2019,Gauribidanur,59.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8088477253913879,13.610107240598966,77.41434076848883
GAU_000_2020,2020,Gauribidanur,61.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8457052707672119,13.610107240598966,77.41434076848883
GAU_000_2021,2021,Gauribidanur,63.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8919522166252136,13.610107240598966,77.41434076848883
GAU_000_2022,2022,Gauribidanur,63.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8785340785980225,13.610107240598966,77.41434076848883
GAU_000_2023,2023,Gauribidanur,59.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8042688965797424,13.610107240598966,77.41434076848883
CHI_000_2019,2019,Chikkaballapura,72.7,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8699514865875244,13.493276435043423,77.69652594675436
CHI_000_2020,2020,Chikkaballapura,76.4,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9203832149505615,13.493276435043423,77.69652594675436
CHI_000_2021,2021,Chikkaballapura,77.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9499829411506653,13.493276435043423,77.69652594675436
CHI_000_2022,2022,Chikkaballapura,77.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9509048461914062,13.493276435043423,77.69652594675436
CHI_000_2023,2023,Chikkaballapura,70.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.831084668636322,13.493276435043423,77.69652594675436
GUD_000_2019,2019,Gudibande,55.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7722098231315613,13.645782481917026,77.68478447762588
GUD_000_2020,2020,Gudibande,61.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9022998809814453,13.645782481917026,77.68478447762588
GUD_000_2021,2021,Gudibande,63.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9246461391448975,13.645782481917026,77.68478447762588
GUD_000_2022,2022,Gudibande,62.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9271374344825745,13.645782481917026,77.68478447762588
GUD_000_2023,2023,Gudibande,55.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7580670118331909,13.645782481917026,77.68478447762588
BAG_000_2019,2019,Bagepalli,67.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.778049111366272,13.750166214172689,77.90263404902728
BAG_000_2020,2020,Bagepalli,72.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.883957028388977,13.750166214172689,77.90263404902728
BAG_000_2021,2021,Bagepalli,72.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8740674257278442,13.750166214172689,77.90263404902728
BAG_000_2022,2022,Bagepalli,72.4,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8787789940834045,13.750166214172689,77.90263404902728
BAG_000_2023,2023,Bagepalli,66.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7647919058799744,13.750166214172689,77.90263404902728
SHI_000_2019,2019,Shidlagatta,59.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7970607280731201,13.32394499591692,77.86696942050003
SHI_000_2020,2020,Shidlagatta,61.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8655620217323303,13.32394499591692,77.86696942050003
SHI_000_2021,2021,Shidlagatta,62.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8783373236656189,13.32394499591692,77.86696942050003
SHI_000_2022,2022,Shidlagatta,61.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8671000599861145,13.32394499591692,77.86696942050003
SHI_000_2023,2023,Shidlagatta,59.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8316883444786072,13.32394499591692,77.86696942050003
CHI_000_2019,2019,Chinthamani,55.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7976271510124207,13.308765230346452,77.97788087526449
CHI_000_2020,2020,Chinthamani,58.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8486818075180054,13.308765230346452,77.97788087526449
CHI_000_2021,2021,Chinthamani,60.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8932021260261536,13.308765230346452,77.97788087526449
CHI_000_2022,2022,Chinthamani,61.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.903096616268158,13.308765230346452,77.97788087526449
CHI_000_2023,2023,Chinthamani,54.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7874937057495117,13.308765230346452,77.97788087526449
MAG_000_2019,2019,Magadi,69.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8723292946815491,12.937425974147391,77.20740763097528
MAG_000_2020,2020,Magadi,71.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9091296792030334,12.937425974147391,77.20740763097528
MAG_000_2021,2021,Magadi,72.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9261913895606995,12.937425974147391,77.20740763097528
MAG_000_2022,2022,Magadi,71.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.926676332950592,12.937425974147391,77.20740763097528
MAG_000_2023,2023,Magadi,69.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8755753636360168,12.937425974147391,77.20740763097528
RAM_000_2019,2019,Ramanagara,71.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9212362766265869,12.662780715590497,77.32403300273559
RAM_000_2020,2020,Ramanagara,71.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9044336080551147,12.662780715590497,77.32403300273559
RAM_000_2021,2021,Ramanagara,72.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9242443442344666,12.662780715590497,77.32403300273559
RAM_000_2022,2022,Ramanagara,71.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9185126423835754,12.662780715590497,77.32403300273559
RAM_000_2023,2023,Ramanagara,70.9,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9076164960861206,12.662780715590497,77.32403300273559
CHA_000_2019,2019,Channapatna,79.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8846806883811951,12.56021537350684,77.23430912989029
CHA_000_2020,2020,Channapatna,81.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9150431752204895,12.56021537350684,77.23430912989029
CHA_000_2021,2021,Channapatna,82.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9216038584709167,12.56021537350684,77.23430912989029
CHA_000_2022,2022,Channapatna,82.2,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9254242181777954,12.56021537350684,77.23430912989029
CHA_000_2023,2023,Channapatna,78.0,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8636532425880432,12.56021537350684,77.23430912989029
YAD_000_2019,2019,Yadgir,42.4,High,REJECT — Poor crop health and water availability signals.,0.38184571266174316,16.838895315135666,77.05534061615221
YAD_000_2020,2020,Yadgir,34.8,High,REJECT — Poor crop health and water availability signals.,0.21325723826885223,16.838895315135666,77.05534061615221
YAD_000_2021,2021,Yadgir,49.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.550813615322113,16.838895315135666,77.05534061615221
YAD_000_2022,2022,Yadgir,45.2,High,REJECT — Poor crop health and water availability signals.,0.459089994430542,16.838895315135666,77.05534061615221
YAD_000_2023,2023,Yadgir,43.4,High,REJECT — Poor crop health and water availability signals.,0.40779241919517517,16.838895315135666,77.05534061615221
SHA_000_2019,2019,Shahpur,48.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5871692895889282,16.839089739101283,76.79784373420229
SHA_000_2020,2020,Shahpur,37.2,High,REJECT — Poor crop health and water availability signals.,0.331315815448761,16.839089739101283,76.79784373420229
SHA_000_2021,2021,Shahpur,42.8,High,REJECT — Poor crop health and water availability signals.,0.4883338212966919,16.839089739101283,76.79784373420229
SHA_000_2022,2022,Shahpur,47.1,High,REJECT — Poor crop health and water availability signals.,0.5809431076049805,16.839089739101283,76.79784373420229
SHA_000_2023,2023,Shahpur,49.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6200231909751892,16.839089739101283,76.79784373420229
SHO_000_2019,2019,Shorapur,56.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.47260433435440063,16.44297585990895,76.7787041321502
SHO_000_2020,2020,Shorapur,52.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.3928925395011902,16.44297585990895,76.7787041321502
SHO_000_2021,2021,Shorapur,65.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6932169795036316,16.44297585990895,76.7787041321502
SHO_000_2022,2022,Shorapur,65.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6835243105888367,16.44297585990895,76.7787041321502
SHO_000_2023,2023,Shorapur,56.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.47260433435440063,16.44297585990895,76.7787041321502
GUR_000_2019,2019,Gurmitakal,47.2,High,REJECT — Poor crop health and water availability signals.,0.4318544566631317,16.854914522169253,77.35005539925996
GUR_000_2020,2020,Gurmitakal,45.7,High,REJECT — Poor crop health and water availability signals.,0.39079904556274414,16.854914522169253,77.35005539925996
GUR_000_2021,2021,Gurmitakal,49.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.49539968371391296,16.854914522169253,77.35005539925996
GUR_000_2022,2022,Gurmitakal,41.9,High,REJECT — Poor crop health and water availability signals.,0.32651880383491516,16.854914522169253,77.35005539925996
GUR_000_2023,2023,Gurmitakal,46.8,High,REJECT — Poor crop health and water availability signals.,0.4253568947315216,16.854914522169253,77.35005539925996
WAD_000_2019,2019,Wadagera,67.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.835430920124054,16.562822292031687,76.95458558104653
WAD_000_2020,2020,Wadagera,64.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7742023468017578,16.562822292031687,76.95458558104653
WAD_000_2021,2021,Wadagera,69.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9048577547073364,16.562822292031687,76.95458558104653
WAD_000_2022,2022,Wadagera,69.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9035497903823853,16.562822292031687,76.95458558104653
WAD_000_2023,2023,Wadagera,67.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.835430920124054,16.562822292031687,76.95458558104653
HUN_000_2019,2019,Hunasagi,30.7,High,REJECT — Poor crop health and water availability signals.,0.16007184982299805,16.443333083919143,76.58438959900509
HUN_000_2020,2020,Hunasagi,32.4,High,REJECT — Poor crop health and water availability signals.,0.16286590695381165,16.443333083919143,76.58438959900509
HUN_000_2021,2021,Hunasagi,36.7,High,REJECT — Poor crop health and water availability signals.,0.263142466545105,16.443333083919143,76.58438959900509
HUN_000_2022,2022,Hunasagi,36.8,High,REJECT — Poor crop health and water availability signals.,0.2683022618293762,16.443333083919143,76.58438959900509
HUN_000_2023,2023,Hunasagi,30.2,High,REJECT — Poor crop health and water availability signals.,0.1546705961227417,16.443333083919143,76.58438959900509
PON_000_2019,2019,Ponnampet,96.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9722866415977478,12.031319858135488,75.88145694616597
PON_000_2020,2020,Ponnampet,96.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.969730019569397,12.031319858135488,75.88145694616597
PON_000_2021,2021,Ponnampet,96.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9701428413391113,12.031319858135488,75.88145694616597
PON_000_2022,2022,Ponnampet,96.3,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9701428413391113,12.031319858135488,75.88145694616597
PON_000_2023,2023,Ponnampet,96.4,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9697708487510681,12.031319858135488,75.88145694616597
KUS_000_2019,2019,Kushalnagar,84.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8304256796836853,12.504742159172508,75.94930342795399
